timestamp,water_level_nutrient_a,water_level_nutrient_b,water_level_nutrient_c,water_level_distilled,water_level_nutrient_rich,ph_level,ec_level,co2_level,temperature,humidity,airflow_rate,par_level,energy_usage
01/09/2024 10:00,147.6829115,145.9792263,156.5441651,509.8733452,451.4125714,5.806805482,1.668136233,410.9359547,25.33265541,60.5400706,1.436741436,830.4133583,44.55653295
01/09/2024 11:00,147.6713512,140.1081361,163.5110747,499.2404898,428.6943352,5.82227452,1.484630772,405.267482,22.25363702,55.46675727,1.162223511,867.2967504,52.80736315
01/09/2024 12:00,151.2098114,147.0412638,156.2037659,496.8015248,457.6820722,5.764181343,1.67547333,405.1249035,23.54638046,64.78996971,1.070905778,791.2676027,52.8142724
01/09/2024 13:00,140.4335988,136.487082,168.0084156,501.5175799,452.1539651,5.879163956,1.619942399,395.9302753,21.24586249,63.31772809,1.159302563,868.0084065,49.3112947
01/09/2024 14:00,141.3754108,150.1457782,157.8275482,491.648571,455.0826864,5.938571151,1.647303828,381.7512879,22.96201485,54.86959578,1.201400497,790.5153253,53.90100861
01/09/2024 15:00,147.1885624,147.3629874,146.1961862,520.8953872,489.2623771,5.946927509,1.535442793,383.1770478,20.54573285,61.90712809,1.256378788,842.4792266,44.12898852
01/09/2024 16:00,144.9358444,146.2801487,158.7667081,483.9233897,429.1588706,5.602839238,1.433891658,410.6402877,23.17810176,64.98632784,1.140860527,689.0715017,48.22032541
01/09/2024 17:00,151.5712367,149.9134549,156.9057919,501.8474058,467.2469665,5.74316898,1.650325206,400.2918738,21.96603887,65.90945021,1.355519853,920.938889,58.23938803
01/09/2024 18:00,145.4598796,153.3273722,161.4487638,520.2360622,447.1255248,6.038952572,1.393659685,397.9223163,22.54378576,59.66775512,1.088546768,874.7729123,50.34161065
01/09/2024 19:00,142.9384815,150.0718503,158.3659068,500.0679984,452.873289,5.978929438,1.568264951,393.6416494,23.54696105,58.20960277,1.026079485,785.7687248,50.63156257
01/09/2024 20:00,157.3282438,135.7956288,154.3077201,498.0996096,449.5448775,5.52542811,1.694118187,395.4221673,20.65118953,66.13636911,1.310671042,701.3955487,61.52973293
01/09/2024 21:00,148.8711185,138.6021152,148.8785088,496.4255458,445.7576367,5.87029598,1.619189774,415.7036769,21.4732624,53.94919749,0.972537897,814.4014184,43.00328917
01/09/2024 22:00,150.337641,141.8759071,153.9548837,498.1960832,444.3016707,5.40435495,1.794834264,394.9713388,23.18598642,62.19289645,1.179587023,727.8037226,53.98215183
01/09/2024 23:00,142.8762591,145.1304553,150.7473977,513.7284847,453.2950874,5.80938698,1.702510915,379.8840293,25.64733221,53.14986686,1.511768113,822.2426769,58.3199314
02/09/2024 00:00,147.2780864,147.5882951,152.0973828,477.8813809,434.828263,6.179553403,1.534610161,411.1547766,22.2928765,65.32688136,1.198795645,820.578286,48.37571037
02/09/2024 01:00,150.5546129,141.3712809,157.942892,515.334337,457.5057917,5.610421457,1.602731338,396.92685,23.38670418,58.70977242,1.087923235,752.9298415,54.29815393
02/09/2024 02:00,144.2450321,145.9338338,163.3495225,485.7604285,445.838056,5.633135391,1.59526293,400.470938,22.3395428,66.34291618,1.194260254,856.0483512,45.08990251
02/09/2024 03:00,151.8784901,141.2230853,156.9733576,497.3334767,438.6993066,5.952805956,1.441782324,424.1136746,25.41336839,62.45706378,1.194919921,840.2787351,46.56633802
02/09/2024 04:00,146.9968066,141.942411,149.0205847,495.7075558,445.4998714,5.491439697,1.505960108,399.6915916,19.8791675,53.88389885,1.216064994,848.7911669,51.92483208
02/09/2024 05:00,148.5415313,137.9666945,157.2230133,505.8855327,462.5714922,5.673448994,1.543923909,404.3377551,22.64193157,67.12313866,1.266226298,800.4428852,53.99283337
02/09/2024 06:00,146.9914669,140.3838338,160.9831574,484.0187565,444.6466491,5.919288228,1.39637795,382.3161476,20.06168395,67.75622633,1.096088883,729.2237967,55.60468256
02/09/2024 07:00,159.2613909,138.241577,151.9510855,504.6217267,453.5845362,5.67314283,1.604749347,396.7049582,18.74014264,64.41143246,1.368754806,848.8936136,57.84814293
02/09/2024 08:00,149.9325139,140.1206337,154.3299142,520.2430962,442.6904372,5.752806003,1.575092816,409.1428907,22.94619308,56.19206067,1.224511428,786.48143,49.66276721
02/09/2024 09:00,144.7114454,150.268209,155.073441,486.36826,457.5792185,5.948837142,1.43271061,376.669394,22.70924669,58.46993023,1.272679405,730.5109928,55.96805878
02/09/2024 10:00,154.1127246,140.2530056,151.0755084,501.8970617,456.8550774,5.884309217,1.640421287,403.0126764,22.07274459,60.72713609,1.13718506,867.6019683,48.28847578
02/09/2024 11:00,143.8957818,158.1619103,158.2414022,493.3801782,468.4860883,5.853363679,1.671587274,401.5118661,22.34070886,56.481448,1.328638214,904.970376,54.51045656
02/09/2024 12:00,151.044318,147.4665895,154.3952593,504.2588721,448.2443605,5.732175544,1.622703448,400.6193118,27.14744915,68.46173286,1.174294759,797.9375936,51.03744399
02/09/2024 13:00,140.2016494,145.9241806,157.0976622,500.1914778,456.686548,5.874012223,1.567593182,415.5573835,22.11273729,60.72163236,1.227755251,907.9560577,52.22838954
02/09/2024 14:00,143.3590698,140.7082111,150.5625391,493.5851309,450.9806754,5.775253464,1.659144215,405.0165777,23.26518654,46.48325976,1.106689392,804.5657364,52.11753937
02/09/2024 15:00,150.9843062,148.5015494,152.8127085,504.8787228,462.9587178,5.891561122,1.668022036,422.1710785,21.52595277,61.69677906,1.100306837,780.9772048,41.97647495
02/09/2024 16:00,153.6923329,142.1218109,158.6119068,518.0434811,442.8116761,5.700613595,1.630740357,385.0961573,22.94284886,58.25921302,1.268820531,768.4770773,44.37939071
02/09/2024 17:00,150.8568414,145.6100491,153.1358342,498.0909621,457.4500531,5.763486205,1.517538775,402.0388685,22.14264949,59.62536722,1.155639317,881.8541204,50.5127072
02/09/2024 18:00,149.4217586,157.8004227,163.6348193,507.1975794,448.053027,5.602008441,1.627660077,401.2670018,21.88422228,58.15690317,1.114617691,760.9928059,41.5636046
02/09/2024 19:00,148.4944815,144.5197005,153.0018191,487.0672704,449.3581182,5.792998478,1.719548065,383.9611826,25.2283478,64.03523208,1.135681666,836.7634655,54.15605552
02/09/2024 20:00,142.60739,150.7463666,156.1234236,490.4356362,450.9175248,5.637799827,1.540337094,414.344425,24.26577744,65.59843889,1.269895307,772.0418082,54.35777983
02/09/2024 21:00,146.400779,141.4841179,159.6629542,504.7240628,452.522404,5.57719071,1.809793934,434.8700996,22.70511997,61.41526581,1.137096214,776.9846619,51.63585276
02/09/2024 22:00,147.6968061,144.8250575,147.9081713,514.8411603,448.8377096,5.85173223,1.547436907,399.7449089,19.0436821,58.30344406,1.188234507,851.5124847,44.39432994
02/09/2024 23:00,155.2856111,153.8540032,146.1959559,503.5561335,452.1471318,5.842547955,1.603240701,407.5753163,21.95848617,59.79331398,1.201502775,780.9981577,56.90069469
03/09/2024 00:00,151.7180914,141.8651647,147.3717184,496.8694197,465.7811806,5.956574747,1.53275144,401.2677771,26.55454135,60.09799808,1.008265111,779.760231,60.1860532
03/09/2024 01:00,141.1847992,154.0622428,161.3129205,499.9929141,459.8544969,5.713774886,1.622327084,389.29623,22.1540075,55.9878498,1.052887359,856.6402349,50.73538414
03/09/2024 02:00,151.6204198,148.5387597,152.2407093,487.4959227,458.6915459,5.881610569,1.425777831,372.6885958,24.15482636,62.89464324,1.233627789,879.8698647,52.55267689
03/09/2024 03:00,148.0745886,142.1876661,167.7909964,506.0451533,445.4446047,5.910159514,1.54539582,389.4133978,24.6629136,62.30021162,1.126297064,832.2344902,51.00869327
03/09/2024 04:00,146.61539,148.1620387,152.178762,508.8233306,441.1075917,5.888954762,1.49078788,379.1206243,22.82844587,67.7022062,1.305672491,767.2615112,52.65184594
03/09/2024 05:00,153.0583814,149.8627722,155.9227565,495.4790967,459.5530056,5.634869263,1.613533835,425.5615312,21.23726755,66.2767489,1.29668071,774.469575,49.40220622
03/09/2024 06:00,155.1549976,148.1090498,162.7105498,495.2995785,458.7604679,5.829872696,1.699444738,398.2733546,18.8470315,56.57162541,1.271916867,803.9957632,49.8271788
03/09/2024 07:00,154.6564006,137.1488764,165.0304644,502.6587823,464.7267068,5.872828059,1.664600619,394.8112101,23.52624481,64.10149187,1.381977179,816.0465031,54.528588
03/09/2024 08:00,145.8039124,141.3643141,165.3075179,495.6328026,443.9601937,5.801435693,1.362834064,413.3373074,21.277866,55.24523308,1.191691067,750.6067045,61.72812081
03/09/2024 09:00,148.4539381,143.7624068,161.0418312,499.3386739,447.7045134,5.382704468,1.804206965,383.1737335,22.76422568,63.4796605,1.264888193,836.151897,42.99964383
03/09/2024 10:00,151.6563172,144.6278329,160.1203126,520.9972179,433.6051584,5.832097925,1.629527994,388.4970394,20.62526949,57.41692901,1.141559902,804.2756665,49.48093758
03/09/2024 11:00,154.8777256,148.1033605,157.9626347,497.529743,446.0752889,6.242506208,1.522350086,401.021084,22.10214369,54.88373388,1.445236991,714.2145841,44.09769757
03/09/2024 12:00,147.6041288,145.888505,158.8918054,496.4165985,459.9657051,5.727992146,1.615712792,415.4315349,22.55057858,61.40022671,1.398363365,753.5536759,57.96012449
03/09/2024 13:00,149.0717051,138.3232782,152.2440714,493.5245819,445.3350462,5.65438458,1.617618982,407.5252757,22.90289037,46.62716436,1.201188043,774.7935663,47.06131015
03/09/2024 14:00,144.4683251,146.9009893,150.9090056,507.4419197,456.404798,5.874669712,1.533315128,403.7248771,20.82776672,51.24512213,1.238658623,796.3571156,42.78399603
03/09/2024 15:00,144.0189669,148.0529287,154.9831277,498.1877583,448.0949689,5.862475642,1.619791667,401.171766,24.29536642,59.11254058,1.33592976,894.4639398,53.19093499
03/09/2024 16:00,154.0626291,147.7989522,154.1490769,493.5062696,453.2405703,6.038547033,1.539252771,406.0035378,21.60465782,60.41220883,1.18528605,811.9085653,58.72155557
03/09/2024 17:00,156.7812001,150.4039036,152.7338598,513.2130403,438.5230861,5.548426369,1.559563801,403.0247936,19.98829581,58.15340615,1.134337593,757.9614055,53.31798934
03/09/2024 18:00,149.6399494,149.1696108,158.4819372,514.19603,450.8520945,5.946276051,1.531372086,384.5504159,22.33646487,52.10281851,1.287398975,811.0315402,51.02398939
03/09/2024 19:00,155.0176645,147.2959004,159.776526,493.9957643,420.0886403,5.918084412,1.456732871,400.6911883,22.55156296,55.91054079,1.207843925,782.3956126,52.04570461
03/09/2024 20:00,151.8081801,144.6491714,155.4420344,481.3346005,448.1310384,5.771570693,1.614583647,383.8946701,22.74088415,61.95604664,1.218299445,816.237912,57.07420331
03/09/2024 21:00,146.7744012,136.6951953,162.3876504,510.0751369,433.6952676,5.867737464,1.658529944,401.2162381,24.54319861,62.90890885,1.116572866,829.0283844,45.62900365
03/09/2024 22:00,151.806978,147.1480911,149.2915544,493.1537017,462.0599452,6.005891496,1.65148836,392.7902809,22.14532674,59.91888441,1.028232785,860.4615324,49.44076448
03/09/2024 23:00,157.6901828,146.0384384,154.0317027,507.906256,457.7740735,5.974463076,1.681992525,438.0907243,22.32057056,65.78416891,1.223614241,798.7856752,47.73654926
04/09/2024 00:00,149.8208698,146.3578942,151.4158884,480.2989618,454.6667098,5.571396138,1.632434021,399.4015842,20.84522343,61.98698512,1.290496204,881.9480264,44.16067346
04/09/2024 01:00,157.8232183,138.6162571,145.6673169,508.9259734,465.2100623,5.964031637,1.54672745,378.9364065,23.73083025,56.26272173,1.177419325,845.4011331,48.3581237
04/09/2024 02:00,136.9012745,139.5947173,154.5865966,487.8882807,440.5108348,5.787062279,1.683966386,397.9872968,22.7764636,58.59748973,1.343642952,764.6280228,55.53860548
04/09/2024 03:00,154.1095125,150.2657643,154.3912625,507.3076412,467.473632,5.81457482,1.464248246,407.7903812,21.86995841,52.98566921,1.129608367,910.4927833,52.83301074
04/09/2024 04:00,150.4352353,144.8022242,162.5672487,500.1427307,459.3219156,5.814639398,1.509932862,425.1004592,19.64298796,59.45930505,1.094529555,816.3497257,53.2215525
04/09/2024 05:00,148.5049632,148.4075035,158.1540584,490.4606058,447.6344471,5.769951402,1.503579993,391.158214,24.66661829,65.5605031,1.193276969,758.2437748,50.73237806
04/09/2024 06:00,150.4588039,145.1415919,149.8790659,495.9296369,461.3562015,6.038341499,1.708005606,376.2635804,20.65848005,63.42645042,1.191740742,882.6456526,52.61661891
04/09/2024 07:00,140.0621554,145.1487807,164.2704628,506.8631846,438.9370649,5.783256408,1.694278851,412.2525552,21.61308299,67.01004663,1.276996873,903.8888793,45.99704829
04/09/2024 08:00,148.9016406,149.691419,161.1051685,501.0589445,441.7548584,5.576090774,1.648730524,379.2910194,23.03751677,58.48557378,1.122503718,798.3487368,48.45245057
04/09/2024 09:00,151.7855629,142.4197764,157.9104885,505.8441298,443.9141028,5.721294029,1.707192987,393.4576684,20.70516311,66.73049897,1.336809424,774.817487,50.96002118
04/09/2024 10:00,157.3894702,145.4806039,153.8675795,519.7644058,444.7102229,5.835738943,1.512071722,396.1356927,20.25973533,59.03347887,1.396691696,791.3812521,51.38757929
04/09/2024 11:00,147.4086489,142.6886236,150.2028038,484.3575839,439.4344236,6.045842957,1.634859512,398.9554982,19.31407863,67.35792541,1.196085597,835.7365864,51.60093927
04/09/2024 12:00,145.957532,142.8275189,153.1389661,516.1721257,462.2308307,5.920618937,1.587482557,410.3374669,23.58149543,59.89071626,1.324971042,863.8928328,49.30832359
04/09/2024 13:00,147.4912148,143.4541394,160.4437431,501.0435594,447.411456,5.629892944,1.68468821,389.7454858,21.68222063,63.53615687,1.094350293,828.5243665,48.11288299
04/09/2024 14:00,154.5770106,146.1106689,164.4229315,491.0121595,453.5250497,6.297037983,1.588477577,395.8940612,26.89090514,67.37556182,1.307522154,805.0861604,65.78885642
04/09/2024 15:00,151.6437555,142.6062569,162.7162176,486.6968637,444.2964863,5.852955062,1.561505711,399.7859447,21.0084674,59.03286186,1.304727641,874.9005885,54.53393636
04/09/2024 16:00,147.351199,151.2787806,152.5557529,498.1087961,431.793967,6.055078148,1.654090852,402.2439694,21.11782346,61.09194494,1.286343728,784.3581763,52.06573738
04/09/2024 17:00,152.5663372,140.5269635,149.4019128,509.2165011,452.7005736,5.769657113,1.687616917,401.4674076,21.65191054,66.44431713,1.198443691,851.5459669,48.83395751
04/09/2024 18:00,150.4853877,144.0656418,155.7044312,498.7245088,430.8774502,5.906671849,1.533165481,406.5400866,22.86470198,59.33498418,0.904575106,785.5968601,47.74390587
04/09/2024 19:00,154.843225,142.8013447,146.1578032,515.1115493,449.3136595,5.967893701,1.593892433,412.6575926,21.79469499,53.39553859,1.135827286,821.5511479,49.34599703
04/09/2024 20:00,146.4897345,152.2348894,156.6158386,485.4882431,436.3168496,6.043638942,1.494155937,405.8895117,23.41849832,70.71503527,1.137408398,794.3218718,51.46414422
04/09/2024 21:00,148.3616893,145.9827739,154.2619871,499.8791105,469.87276,6.011473661,1.350193898,406.8037829,21.03211742,57.65117768,1.102174506,797.2073909,40.59782228
04/09/2024 22:00,148.0394592,150.1592227,152.6698175,487.4760656,459.1136272,5.9744394,1.620045963,376.2666525,20.42761242,60.79378025,1.2122243,781.1306741,42.15305202
04/09/2024 23:00,142.6824253,137.5721981,147.0264847,503.6363188,451.0575379,5.736982654,1.660890536,400.7534155,19.80267789,65.78003335,1.158103655,867.2427016,46.81558806
05/09/2024 00:00,151.4806014,146.3352513,157.5680005,508.8688739,462.6370668,5.685650792,1.626206681,407.1926132,19.16463875,56.95753048,1.117538799,763.3536981,51.03569718
05/09/2024 01:00,151.3052764,149.448154,152.3364958,495.7923821,441.5368402,5.866521502,1.405043828,410.9341179,21.72289647,54.96066043,1.094119985,762.9883874,48.80363426
05/09/2024 02:00,150.0255673,145.4114199,149.1504158,473.9578614,455.4347938,5.986625614,1.564915057,389.6147384,22.04852953,61.26868648,1.128448701,906.0496783,57.39060613
05/09/2024 03:00,148.8270643,150.3274019,140.6386889,501.9894815,451.9981043,5.75545586,1.378165224,390.1144109,21.55284446,51.03461801,1.312149921,848.8923782,42.58801607
05/09/2024 04:00,142.9231463,142.4135577,154.8624255,504.3673855,452.6402008,6.013034393,1.736970111,391.3884899,24.3651087,58.56046962,1.133897495,680.7443151,46.24327265
05/09/2024 05:00,147.8967734,152.0467372,163.861258,504.0429475,462.723535,6.090523349,1.491394542,408.0462085,24.34204531,61.22519332,1.148506129,771.737063,57.6004587
05/09/2024 06:00,148.2864274,156.4944906,163.3062961,512.3578219,457.324921,5.616735816,1.725540361,415.5082158,21.99779552,58.65024052,1.154330238,709.4005331,50.65559662
05/09/2024 07:00,145.9886137,143.1858072,152.7145187,489.2894632,452.8872366,5.632615859,1.694586964,393.8880984,19.80911833,52.28274528,1.233899351,752.4654653,54.42421291
05/09/2024 08:00,149.1935714,142.7724874,151.9889397,506.8021611,433.4511256,5.771924988,1.509940965,413.6194347,21.64994234,67.97088978,1.245624949,643.0742667,60.25623472
05/09/2024 09:00,152.0202543,152.2669224,157.3438713,511.9250751,440.399537,5.861522534,1.486721505,401.8521971,21.60026791,60.51769077,0.895534346,793.1505211,46.53097791
05/09/2024 10:00,159.4309295,152.8978607,150.0080728,482.2141242,448.7729107,5.695086597,1.635037022,398.1357133,21.51429756,67.15576059,1.302163521,742.902909,49.50342831
05/09/2024 11:00,150.8728891,142.3856999,156.5089595,503.1965183,450.9337237,6.070440536,1.515567596,396.8292366,21.45342164,58.69981875,1.343636803,802.9952628,48.6378655
05/09/2024 12:00,151.287752,142.8990659,158.8304014,494.9582017,438.6979628,5.884813372,1.610248464,411.1991705,21.51980566,55.59994009,1.094981346,718.7439371,40.22703498
05/09/2024 13:00,149.6277704,143.591077,161.1346661,499.1847733,474.1167668,5.80788941,1.551717241,404.8836673,21.92018758,61.3459046,1.102770176,804.1455927,48.44801598
05/09/2024 14:00,140.4061439,138.2777474,154.4992296,503.4767648,465.1639406,5.512818095,1.421884159,434.1373814,21.54668835,58.92106437,1.154974661,779.2541861,54.40531094
05/09/2024 15:00,149.8674306,140.4067403,153.9816312,495.1277144,456.0211832,5.536836837,1.376953198,387.2166304,22.81248376,54.11119271,1.124399598,875.0976483,52.70294771
05/09/2024 16:00,150.301151,139.9792962,150.6100871,493.2429192,450.7203686,5.85620185,1.622668425,407.7715255,23.04055307,67.34892129,1.222392687,870.5678431,53.09541585
05/09/2024 17:00,162.3162106,141.1610122,150.8655982,500.3415242,447.8779103,5.373480875,1.543844225,392.0619849,21.13403237,56.88864889,1.005347471,839.2672802,48.1224551
05/09/2024 18:00,149.0381952,144.8265756,153.8676055,489.1275406,440.4808154,6.002527482,1.544691018,386.9606952,24.40659799,50.79866808,1.088207239,783.669311,46.71951382
05/09/2024 19:00,151.5077367,146.1710737,156.8368275,489.1417487,450.7748052,5.768369231,1.669586384,399.8369929,21.02990655,66.64083027,1.35391972,899.2690198,56.34627836
05/09/2024 20:00,149.8264412,152.7525025,159.5679231,506.7937328,452.5775254,6.448618594,1.717344228,402.0602872,20.07329908,57.47850992,1.107178003,722.3482361,47.51341427
05/09/2024 21:00,144.1566098,140.0082298,150.9841052,488.5120596,437.5823942,6.26158325,1.572745528,443.7726033,23.07116711,56.96088054,1.324342828,729.8220685,51.47041019
05/09/2024 22:00,155.7141141,149.921612,162.4634428,506.663125,453.3417642,5.763710186,1.565940129,397.2378128,21.2738878,51.17306206,1.23553382,795.810845,50.8166734
05/09/2024 23:00,153.7596652,143.9300558,153.644382,504.6259129,448.4474095,5.778732599,1.650014303,383.0473191,22.98193721,68.70470743,1.019073229,912.7019054,57.30858508
06/09/2024 00:00,153.9551597,144.7526815,154.8931635,482.7419327,430.9219244,5.999116303,1.464306443,404.0951608,18.8944971,53.55259706,1.26353292,789.8830547,54.85706179
06/09/2024 01:00,145.4530627,148.3740975,151.2639416,493.2243535,441.3961499,6.140634522,1.622315305,368.8803994,24.58868391,60.2922474,1.18823327,790.8377378,43.5237069
06/09/2024 02:00,157.0139716,139.3863899,142.8787987,511.941094,445.8639447,5.472394189,1.655188597,398.6206483,23.50844011,64.56310161,1.154453294,727.9044822,44.06223417
06/09/2024 03:00,142.9907447,146.9120487,159.420227,490.1883447,468.8768766,5.442724907,1.668023021,400.2403792,20.24928518,62.10858467,1.224495709,847.2964793,52.89454909
06/09/2024 04:00,152.9342855,145.832261,158.6842195,495.3559574,455.5655312,5.675593039,1.40632473,411.9190057,20.28183431,59.70172844,1.247463349,847.6588127,49.67831176
06/09/2024 05:00,160.9522781,147.4622563,153.5933622,504.6206089,436.6451843,5.916547517,1.523864473,414.6043337,25.00839886,51.49167071,1.270759182,839.4537601,47.72414108
06/09/2024 06:00,145.0473184,146.4458432,155.3349536,507.8339051,454.8603629,5.899374718,1.512173675,392.4464557,21.39393014,55.95137582,1.317825285,768.5389664,55.07813942
06/09/2024 07:00,147.1685114,157.2765007,157.5796961,497.4846111,434.5269601,6.013954291,1.609988695,397.7407898,21.24872273,60.93900169,1.240813591,764.6646616,50.93729691
06/09/2024 08:00,150.4982568,141.8113001,147.1872707,494.0248981,460.8269105,5.560060494,1.648074458,388.5081875,19.10092186,56.06412965,1.062436591,735.3438875,50.26228693
06/09/2024 09:00,147.4826217,142.3450152,152.3547366,514.2236986,445.2887535,5.336771227,1.749671041,383.0790617,21.97383269,61.0167973,1.152635454,804.1936251,53.8991432
06/09/2024 10:00,142.2466828,141.8842974,158.9713234,517.3889966,449.0636381,5.971602839,1.550503452,404.6484217,22.15842058,63.40871704,1.494304834,745.9796335,48.12445503
06/09/2024 11:00,150.3428149,142.2226144,148.7285529,509.7885805,463.2579665,5.634360745,1.55024275,380.8962168,23.57323965,64.81251443,1.272449106,741.1291747,57.84259493
06/09/2024 12:00,144.6884814,141.8130644,156.4677897,500.8531814,437.1283643,5.396302427,1.714967202,393.7805965,20.40138236,53.86910321,1.43692873,778.8154642,46.05976188
06/09/2024 13:00,152.3679622,150.9450827,148.217091,491.9173428,436.0288181,5.829012749,1.629657694,385.0723906,20.21956981,70.98323027,1.339543408,775.5421912,53.28464533
06/09/2024 14:00,145.4028788,152.1025212,157.3321499,491.6955559,444.1640067,5.958635138,1.726765151,408.2452478,23.17644395,63.83739672,1.224180207,773.1010736,57.16916419
06/09/2024 15:00,157.749672,142.1462685,154.8217926,505.2251411,460.3837885,5.775588574,1.6288728,427.0214515,24.01009511,59.99142923,1.230140707,823.3222298,43.11352255
06/09/2024 16:00,146.0837335,140.8382221,146.9243409,504.1839822,434.8065392,5.708430323,1.484288338,380.4761803,20.14327147,65.44768292,1.196341996,803.9523901,48.28332412
06/09/2024 17:00,148.3896924,147.3570778,160.8236968,514.0159859,421.678444,5.768127554,1.466687165,372.2047228,24.12227113,71.82703886,1.026219538,785.5921985,55.71103696
06/09/2024 18:00,154.0675861,142.2388848,151.3270421,506.5045009,445.4884114,5.725883448,1.444848775,398.1266967,22.55631276,52.80639949,1.201804725,809.1506464,55.78622274
06/09/2024 19:00,143.8456784,148.1646591,150.9487378,484.969197,455.517408,5.530390578,1.666205183,400.2354669,24.13770801,58.87368679,1.321067455,750.4236479,49.142522
06/09/2024 20:00,151.1372997,146.0146151,156.002846,510.5194762,462.0026175,5.657063865,1.718859682,403.2798896,22.39466946,48.1078417,1.140036001,805.2639312,46.32664453
06/09/2024 21:00,156.5357138,137.4212794,160.7431867,490.0193937,445.3683864,5.904255981,1.784936214,393.3051923,18.71658312,60.96325766,1.2411953,807.5301246,54.77967911
06/09/2024 22:00,141.9625838,152.737526,149.9208909,496.1602873,445.8857339,5.864335708,1.684310533,396.9904105,22.27204893,61.82697121,1.285159105,724.847657,55.91774551
06/09/2024 23:00,150.9231693,153.9793884,155.3083992,502.5020021,461.5390073,5.833611961,1.716283858,405.5126562,24.09021573,59.80418942,1.109031956,849.7846877,44.17668326
07/09/2024 00:00,151.299414,141.9360565,157.1440825,519.9566749,431.302583,5.600970304,1.541998367,415.6064634,21.15938097,56.72733215,1.154869714,755.9283147,43.98043176
07/09/2024 01:00,153.9091144,143.0614922,158.465528,531.0991856,446.1147922,5.763699368,1.484358418,370.6742684,21.91805255,49.75242742,1.098208851,804.51549,51.12628341
07/09/2024 02:00,143.8152464,146.429327,155.8822078,506.0672306,451.9042389,5.364586991,1.685007933,394.4659084,22.23579974,61.86766842,1.117783439,858.220587,53.14680317
07/09/2024 03:00,143.3977169,146.6722839,153.1648608,498.1680338,454.4921872,5.835695333,1.641768075,403.2071319,18.15072918,67.27717242,1.071239472,846.2838379,48.50465457
07/09/2024 04:00,152.6097078,148.2927214,150.8620489,505.3450565,444.9019331,6.085771542,1.610744437,386.2303584,25.00702136,57.04490772,1.109955154,801.7166694,53.3964691
07/09/2024 05:00,151.4849234,155.0510227,155.4307194,508.8765543,450.3444101,5.505173574,1.638737148,425.9675445,21.14793648,62.20029965,1.341945568,781.8750499,46.44931697
07/09/2024 06:00,151.2524643,144.1152639,149.6393049,496.7933237,425.1167265,5.682814465,1.632318548,390.4688518,23.25860315,52.15927843,1.108452297,847.3755954,39.426532
07/09/2024 07:00,151.732241,141.0085138,140.3932476,517.9521136,443.4175159,5.865821356,1.728381686,399.3806097,22.3699483,62.28606532,1.212645922,833.7347489,47.88049464
07/09/2024 08:00,146.5998764,138.1034039,157.182799,502.3007076,454.5350871,6.050568527,1.729498558,408.3403315,24.38642858,58.03308851,1.149713125,769.081749,50.31616073
07/09/2024 09:00,151.1612685,141.3453498,159.5196742,504.9774309,440.1770597,5.710355077,1.654422035,391.1307282,23.10908418,56.18791025,1.317886594,760.2553176,48.6208002
07/09/2024 10:00,151.4653624,144.8343651,143.1853378,506.6592425,450.5898422,5.661549934,1.684580287,372.3014043,22.14761359,56.19818179,1.33111623,696.3822409,44.20698368
07/09/2024 11:00,146.4282429,153.9727893,149.9513465,504.2158661,454.468725,5.406215372,1.651406255,393.5701821,21.15972736,58.03194209,1.286406998,807.7015921,40.92175512
